timestamp,generation,fitness,rsa,signature,connect_time,read_time,number_nodes,period,avg_cpu,avg_memory
2024-11-14 17:51:54.641514,3,87.0250678274201,3072,Sha512,0.5384659767150879,0.7643101215362549,1607,3000,6.600437226733292,36.67171884759525
2024-11-14 17:57:22.388311,3,134.55083400165194,3072,Sha224,0.38428401947021484,0.4798140525817871,1607,1500,7.59319175515303,-11.408123828856965
2024-11-14 18:02:49.632351,3,152.7360660106521,3072,Sha224,0.43835020065307617,0.7103140354156494,1607,1500,7.105309181761399,-29.390039428482197
2024-11-14 18:08:17.571010,3,122.60890917813755,3072,Sha224,0.5307250022888184,0.6870620250701904,1607,3000,8.004497189256716,-0.2311933947532792
2024-11-14 18:13:46.399958,3,148.19910655176545,4096,Sha224,0.63065505027771,0.7140469551086426,1400,1500,8.141099312929418,-26.0849078700812
2024-11-14 18:19:14.998935,3,128.30673135388724,4096,Sha224,0.5445170402526855,0.7172420024871826,1400,1500,7.627045596502186,-5.595535993129294
2024-11-14 18:24:43.132049,3,133.07594408613681,4096,Sha512,0.6159710884094238,0.6855871677398682,1400,3000,7.743285446595878,-10.520787788881949
2024-11-14 18:30:10.739658,3,118.4598525166437,4096,Sha224,0.6997008323669434,0.8603048324584961,1400,1500,8.139412866958152,3.561338616489694
2024-11-14 18:35:38.466096,3,121.18510261088292,3072,Sha256,0.4378490447998047,0.5224320888519287,1607,500,8.044784509681449,1.4098317457838851
2024-11-14 18:41:05.943532,3,145.66555114733586,3072,Sha224,0.4599759578704834,0.605597972869873,1607,1000,7.099687695190506,-22.23081277326671
2024-11-14 18:46:33.657284,3,138.83983260347725,4096,Sha224,0.4998149871826172,0.5238869190216064,1400,1500,6.832479700187382,-15.096014209868832
2024-11-14 18:52:01.266814,3,55.54626669091481,3072,Sha224,0.5521650314331055,0.7801148891448975,1607,1500,7.5637101811367895,67.15774320737039
2024-11-14 18:57:29.092174,3,121.0681271075011,3072,Sha256,0.4532041549682617,0.5447700023651123,1607,500,7.932292317301686,1.6016064178638352
2024-11-14 19:02:56.553855,3,117.36718205938034,3072,Sha224,0.4904811382293701,0.6672801971435547,1607,1500,7.610805746408496,5.464250858838226
2024-11-14 19:08:23.924847,3,91.47463867085044,3072,Sha256,0.4820730686187744,0.6617591381072998,1607,500,7.327670206121173,31.653858916302312
2024-11-14 19:13:51.376933,3,100.56111571397132,3072,Sha256,0.5068910121917725,0.6242129802703857,1607,500,7.446408494690817,22.461371798875703
2024-11-14 19:19:18.793775,3,63.96572608313361,3072,Sha224,0.43910694122314453,0.5674030780792236,1607,1500,7.524547158026233,59.103216739537785
2024-11-14 19:24:46.126252,3,133.39169151167957,3072,Sha384,0.4613521099090576,0.541856050491333,1607,500,7.214303560274828,-10.009203232354778
2024-11-14 19:30:13.210749,3,88.64568388776284,3072,Sha256,0.5312440395355225,0.7120730876922607,1607,500,7.511367895065583,34.199631089943786
2024-11-14 19:35:40.533456,4,113.29674247646987,3072,Sha224,0.4845848083496094,0.610584020614624,1607,1500,7.417489069331667,9.790599625234229
2024-11-14 19:41:07.985490,4,101.89525260710849,3072,Sha256,0.4464390277862549,0.5700061321258545,1607,1500,8.257214241099312,20.431087991880077
2024-11-14 19:46:35.385648,4,127.91523899576352,3072,Sha224,0.38610410690307617,0.48874902725219727,1607,1500,7.677763897564023,-4.867856027482823
2024-11-14 19:52:02.539282,4,128.4064261165133,3072,Sha512,0.39353418350219727,0.4866340160369873,1607,3000,7.230605871330419,-4.9172001873828854
2024-11-14 19:57:30.236416,4,126.62770473065038,3072,Sha224,0.44515013694763184,0.5831179618835449,1607,1500,8.079138038725796,-4.13511086820737
2024-11-14 20:02:58.026733,4,147.16941997148632,3072,Sha224,0.41900205612182617,0.5379970073699951,1607,1500,8.305121798875703,-24.83154083385384
2024-11-14 20:08:25.221808,4,144.95191799469998,3072,Sha256,0.5071780681610107,0.5936639308929443,1607,500,7.3482823235477825,-21.801042317301686
2024-11-14 20:13:52.358582,4,152.2930324012678,3072,Sha512,0.43732404708862305,0.5424749851226807,1607,3000,7.197064334790756,-28.86989576826983
2024-11-14 20:19:19.852907,4,99.82133707943593,3072,Sha256,0.5323810577392578,0.6766691207885742,1607,500,7.453279200499687,23.11633354153654
2024-11-14 20:24:47.125458,4,98.70326467963176,3072,Sha224,0.48014307022094727,0.6073870658874512,1607,1500,7.388881948782012,24.420323235477827
2024-11-14 20:30:14.303062,4,140.60254503609912,3072,Sha224,0.3658268451690674,0.4384949207305908,1607,1500,7.071705184259837,-16.87857198625859
2024-11-14 20:35:41.426647,4,141.20038294470515,3072,Sha256,0.459644079208374,0.5997071266174316,1607,500,7.144909431605247,-17.804643582136165
2024-11-14 20:41:09.151800,4,141.06452118759228,3072,Sha512,0.41678905487060547,0.5595118999481201,1607,3000,7.186071205496566,-17.626893347907558
2024-11-14 20:46:37.703018,4,155.78602701978787,3072,Sha256,0.43366503715515137,0.5636601448059082,1607,500,7.169893816364772,-32.35324601811368
2024-11-14 20:52:04.886981,4,149.440329754643,3072,Sha512,0.5747201442718506,0.7298829555511475,1607,3000,6.995565271705183,-26.140498126171142
2024-11-14 20:57:32.179643,4,135.1375048984073,3072,Sha256,0.4176750183105469,0.4906020164489746,1607,500,7.199312929419113,-11.645094862585884
2024-11-14 21:02:59.632107,4,155.22617486120387,3072,Sha224,0.4184858798980713,0.5392789840698242,1607,1500,7.476764522173641,-32.060704247345406
2024-11-14 21:08:26.918465,4,150.04233577515024,3072,Sha256,0.45624518394470215,0.5299441814422607,1400,500,7.004934415990006,-26.433459556527172
2024-11-14 21:13:54.180798,4,127.4964981615506,3072,Sha512,0.41336679458618164,0.5538218021392822,1607,3000,7.174141161773891,-4.037827920049969
2024-11-14 21:19:21.426919,4,111.5877266035908,4096,Sha256,0.5907449722290039,0.7480099201202393,1400,500,6.937601499063085,11.735917004996876
2024-11-14 21:24:48.668680,5,152.59355863741533,3072,Sha256,0.3808448314666748,0.46628594398498535,1607,1500,7.319425359150531,-29.16011477201749
2024-11-14 21:30:14.808711,5,124.36857659434021,3072,Sha224,0.39218592643737793,0.4717249870300293,1607,1500,6.410181136789507,-0.0426686445971268
2024-11-14 21:35:42.160758,5,98.54028008611108,3072,Sha224,0.4438929557800293,0.554826021194458,1607,2500,7.870143660212366,24.19085727670206
2024-11-14 21:41:09.321580,5,142.2277708507493,3072,Sha512,0.41397809982299805,0.5455441474914551,1607,3000,8.54834478450968,-20.13563788257339
2024-11-14 21:46:36.778668,5,122.9129668394228,3072,Sha224,0.48345398902893066,0.6839859485626221,1607,1500,8.619237976264836,-1.0996447532792004
2024-11-14 21:52:04.710486,5,104.98119305834629,3072,Sha256,0.39954209327697754,0.5234360694885254,1607,1500,9.038788257339164,16.657040521549032
2024-11-14 21:57:33.420508,5,138.94518492979827,4096,Sha224,0.613239049911499,0.7190861701965332,1400,1500,8.36783260462211,-17.04534275452842
2024-11-14 22:03:01.688281,5,107.86962175827932,3072,Sha256,0.4542210102081299,0.5421960353851318,1607,500,7.989943785134292,14.744017410993129
2024-11-14 22:08:29.711819,5,139.22855680684313,4096,Sha224,0.5893838405609131,0.7183198928833008,1400,1500,7.722361024359775,-16.658621564647095
2024-11-14 22:13:58.149650,5,138.84043121093666,3072,Sha256,0.4679551124572754,0.5638771057128906,1607,500,7.854278575890069,-16.126542004996878
2024-11-14 22:19:25.984560,5,129.31385008655886,3072,Sha224,0.44360899925231934,0.5444049835205078,1607,1500,7.691630231105559,-6.393494300437227
2024-11-14 22:24:54.184193,5,110.30023171518981,3072,Sha512,0.5669529438018799,0.690302848815918,1607,3000,8.03529044347283,12.00722204871955
2024-11-14 22:30:22.004512,5,122.08351521492004,3072,Sha512,0.5266048908233643,0.6117548942565918,1607,3000,7.639163023110555,0.7389619768894441
2024-11-14 22:35:50.123294,5,129.21542526548316,3072,Sha256,0.4700779914855957,0.5736258029937744,1607,1500,8.33479075577764,-6.9939198157401625
2024-11-14 22:41:18.206152,5,122.94505399984543,3072,Sha256,0.46892595291137695,0.5723040103912354,1607,500,7.616926920674579,-0.003210883822610868
2024-11-14 22:46:46.621513,5,120.58347656978509,4096,Sha256,0.6317088603973389,0.757565975189209,1400,1500,8.066895690193629,1.5603529044347284
2024-11-14 22:52:14.692655,5,124.36618641249318,3072,Sha224,0.42406511306762695,0.5845201015472412,1607,1500,8.174391005621485,-1.949162632729544
2024-11-14 22:57:42.854600,5,125.9608670282632,3072,Sha224,0.4931671619415283,0.6330461502075195,1607,1500,8.012929419113055,-3.500009759525297
2024-11-14 23:03:10.898541,5,119.57946688373859,3072,Sha512,0.4719429016113281,0.9290390014648438,1607,3000,8.008806995627733,2.8688222204871954
2024-11-14 23:08:38.680913,5,127.57631944147666,1024,Sha256,0.32734203338623047,0.5079250335693359,1607,1500,7.929668956901936,-4.7412554653341665
2024-11-14 23:14:06.742651,6,132.207785023398,3072,Sha224,0.5268299579620361,0.6647369861602783,1607,2500,7.714740787008119,-9.51409275452842
2024-11-14 23:19:34.879461,6,140.18027699269183,3072,Sha224,0.4056248664855957,0.5671470165252686,1607,1500,8.023797626483447,-17.576846502186132
2024-11-14 23:25:03.012290,6,119.269000135579,4096,Sha224,0.5893411636352539,0.7287800312042236,1400,2500,7.664522173641473,3.3483564959400374
2024-11-14 23:30:30.968597,6,109.89889035883134,3072,Sha256,0.5803780555725098,0.7725429534912109,1607,1500,8.032604622111181,12.315584009993755
2024-11-14 23:35:59.005820,6,115.7842092481276,3072,Sha224,0.39751410484313965,0.581373929977417,1607,1500,7.633416614615865,7.203486102435978
2024-11-14 23:41:27.206140,6,121.14451654873216,3072,Sha224,0.4685690402984619,0.6049890518188477,1607,1500,7.7422860712054975,1.6396392879450343
2024-11-14 23:46:55.185506,6,114.92008129360525,3072,Sha256,0.4437570571899414,0.5571660995483398,1607,1500,7.907183010618363,7.771812539038101
2024-11-14 23:52:23.313696,6,116.78070943863372,4096,Sha224,0.5875411033630371,0.7036361694335938,1400,1500,7.730106183635228,5.798007104934416
2024-11-14 23:57:51.393597,6,138.98985713101567,3072,Sha256,0.3963460922241211,0.5705640316009521,1607,500,7.632916926920674,-15.9896841817614
2024-11-15 00:03:19.753860,6,147.7586935510046,3072,Sha224,0.35926389694213867,0.5079658031463623,1607,2500,8.470768269831355,-25.496691520924422
2024-11-15 00:08:48.014379,6,115.97393916461856,3072,Sha224,0.4929959774017334,0.5866758823394775,1607,1500,8.932417239225485,5.613971736414741
2024-11-15 00:14:15.911006,6,142.84118996473643,3072,Sha256,0.45635414123535156,0.5576889514923096,1607,1500,7.643785134291068,-19.899018191755154
2024-11-15 00:19:44.132928,6,116.08645624429414,3072,Sha224,0.4590470790863037,0.5568819046020508,1607,2500,8.235415365396626,6.262199406620862
2024-11-15 00:25:12.089959,6,128.43308815851876,3072,Sha256,0.4839291572570801,0.5934000015258789,1607,500,7.803560274828232,-5.713977592129919
2024-11-15 00:30:40.052487,6,106.62696282463024,3072,Sha224,0.4291081428527832,0.536505937576294,1607,1500,7.920612117426609,16.086810977514055
2024-11-15 00:36:08.693293,6,118.02266592487999,3072,Sha256,0.4457869529724121,0.5480680465698242,1607,500,7.93841349156777,4.645065584009994
2024-11-15 00:41:36.736361,6,126.25315471568157,3072,Sha224,0.42675089836120605,0.535207986831665,1607,1500,7.922236102435978,-3.537349703310431
2024-11-15 00:47:05.172410,6,112.13404464015805,3072,Sha256,0.4058079719543457,0.5383660793304443,1607,500,8.10693316677077,10.414848141786383
2024-11-15 00:52:33.438306,6,139.75939022319756,3072,Sha224,0.4813549518585205,0.6140389442443848,1607,1500,8.345221736414741,-17.600005855715178
2024-11-15 00:58:01.634143,6,144.75768869070615,3072,Sha224,1.0826349258422852,1.2200100421905518,1607,1500,8.072767020612117,-22.127810743285448
2024-11-15 01:03:30.132616,7,121.19607622577279,3072,Sha256,0.41172289848327637,0.5987339019775391,1607,500,8.338725796377263,1.0547411773891318
2024-11-15 01:08:58.856655,7,105.15359721573944,3072,Sha256,0.42073512077331543,0.500694990158081,1607,500,8.506683322923173,17.018289350405997
2024-11-15 01:14:27.224922,7,104.84548781685051,3072,Sha224,0.45281004905700684,0.5601050853729248,1607,2500,8.27732667083073,17.46427037788882
2024-11-15 01:19:55.493513,7,141.39445310672474,3072,Sha224,0.5348739624023438,0.6387319564819336,1400,2500,8.237476577139288,-19.20553560274828
2024-11-15 01:25:23.881725,7,96.32881510431956,4096,Sha224,0.7211439609527588,0.8084869384765625,1400,2500,8.033853841349156,25.72467403185509
2024-11-15 01:30:52.290797,7,122.50121241000055,4096,Sha224,0.6858959197998047,0.7631571292877197,1607,2500,8.228357276702061,-0.5786227357901311
2024-11-15 01:36:20.574997,7,114.70784064932661,3072,Sha224,0.451556921005249,0.6175270080566406,1607,2500,8.207620237351655,7.6154551842598375
2024-11-15 01:41:48.988021,7,97.80298642724993,3072,Sha256,0.4913921356201172,0.6617250442504883,1607,1500,8.347782635852592,24.29611375702686
2024-11-15 01:47:17.088825,7,129.55513111822762,3072,Sha256,0.4442009925842285,0.5404789447784424,1607,500,7.819050593379138,-6.758861648969394
2024-11-15 01:52:45.448383,7,130.19678590293233,3072,Sha224,0.3599121570587158,0.4325430393218994,1607,2500,7.907682698313555,-7.296923797626484
2024-11-15 01:58:13.594850,7,152.86350103103692,3072,Sha256,0.5106990337371826,0.7392778396606445,1607,500,7.383510306058714,-29.89698821049344
2024-11-15 02:03:41.694331,7,124.68982745557186,3072,Sha256,0.4556238651275635,0.7072188854217529,1607,1500,7.987570268582137,-2.2402404747033104
2024-11-15 02:09:10.293255,7,125.01301840353875,4096,Sha224,0.6963331699371338,0.7771451473236084,1400,1500,8.595252966895691,-3.4817496876951903
2024-11-15 02:14:37.990252,7,126.8251351993282,2048,Sha224,0.34836411476135254,0.45943713188171387,1400,1500,7.710368519675202,-3.743304965646471
2024-11-15 02:20:06.471747,7,113.9658032574853,3072,Sha224,0.4751567840576172,0.58980393409729,1607,1500,8.566708307307932,8.002527717051843
2024-11-15 02:25:34.596867,7,121.18546109872635,4096,Sha256,0.6620819568634033,0.728672981262207,1400,500,7.633978763272954,1.389805199875078
2024-11-15 02:31:03.006247,7,120.83077275391149,4096,Sha256,0.6441831588745117,0.7410731315612793,1400,1500,8.331230480949406,1.0527404747033104
2024-11-15 02:36:31.286815,7,121.42231004382579,3072,Sha224,0.5239999294281006,0.6119778156280518,1607,1500,8.22891942535915,0.8127927857589007
2024-11-15 02:41:59.525331,7,129.7894466699175,3072,Sha224,0.4328768253326416,0.5612590312957764,1607,1500,8.50630855715178,-7.689891083697689
2024-11-15 02:47:27.755682,7,126.48245357898233,4096,Sha256,0.6149890422821045,0.6846740245819092,1400,500,7.678888194878202,-3.861004840724547
2024-11-15 02:52:56.446189,8,138.40445204594224,3072,Sha224,0.3685588836669922,0.5382339954376221,1607,2500,8.843222985633979,-16.554467910680824
2024-11-15 02:58:25.090082,8,149.23054632220249,3072,Sha224,0.4946610927581787,0.6209590435028076,1607,1500,8.612866958151155,-27.359033416614615
2024-11-15 03:03:53.568674,8,141.34630145827063,3072,Sha256,0.36671900749206543,0.5105819702148438,1607,1500,7.932729544034978,-18.55633198001249
2024-11-15 03:09:21.849145,8,140.64473513279168,3072,Sha224,0.45859408378601074,0.597750186920166,1607,2500,8.152717051842599,-18.253796455340414
2024-11-15 03:14:50.238739,8,120.79480549823037,3072,Sha224,0.47427988052368164,0.5979859828948975,1607,2500,8.063522798251093,1.6694058400999376
2024-11-15 03:20:18.624190,8,117.59539448832214,4096,Sha256,0.5496840476989746,0.637408971786499,1400,1500,8.23572767020612,4.5817848219862585
2024-11-15 03:25:46.806100,8,116.17328084681199,3072,Sha224,0.4355740547180176,0.7054681777954102,1607,1500,8.101124297314179,6.1845526233604
2024-11-15 03:31:15.086470,8,122.4954791751971,3072,Sha224,0.5807220935821533,0.700779914855957,1607,2500,7.9070580886945665,-0.08403927232979388
2024-11-15 03:36:43.465976,8,122.95320404658534,4096,Sha224,0.5828709602355957,0.7472069263458252,1400,2500,7.954903185509056,-0.6381851186758276
2024-11-15 03:42:11.867968,8,123.86693731965607,3072,Sha224,0.4118669033050537,0.6099059581756592,1607,2500,8.05427857589007,-1.3429887570268582
2024-11-15 03:47:40.180685,8,125.06803695522643,3072,Sha224,0.436953067779541,0.6406240463256836,1607,2500,7.980512179887571,-2.526126249219238
2024-11-15 03:53:08.568950,8,148.1618502588886,3072,Sha256,0.41564297676086426,0.5055739879608154,1607,1500,8.365396627108057,-25.8484638507183
2024-11-15 03:58:36.984655,8,150.27109031260278,3072,Sha224,0.37218403816223145,0.45464491844177246,1607,1500,8.062960649594004,-27.56087991880075
2024-11-15 04:04:05.409941,8,116.00585324634693,3072,Sha256,0.4880378246307373,0.65035080909729,1607,500,7.792442223610244,6.663315896314804
2024-11-15 04:09:33.467295,8,132.3998638526862,3072,Sha256,0.47038698196411133,0.6115710735321045,1607,500,7.490630855715178,-9.372452763897565
2024-11-15 04:15:01.928129,8,126.12976272485913,4096,Sha256,0.6204838752746582,0.6767599582672119,1400,500,7.748844472204872,-3.5758510306058713
2024-11-15 04:20:30.124966,8,126.53265202886831,4096,Sha256,0.8189609050750732,0.9270148277282715,1400,1500,7.75946283572767,-4.14613913179263
2024-11-15 04:25:58.516406,8,121.34116338325396,3072,Sha224,0.44402480125427246,0.5597310066223145,1607,2500,8.226983135540287,1.0280976733291693
2024-11-15 04:31:26.265031,8,132.34279635868396,3072,Sha256,0.40984511375427246,0.5560581684112549,1607,1500,7.398001249219239,-9.106700890068707
2024-11-15 04:36:54.625723,8,114.81907770828781,3072,Sha256,0.5360920429229736,0.7010939121246338,1607,1500,8.542223610243596,7.001512726420987
2024-11-15 04:42:22.512885,9,131.15014151815026,3072,Sha224,0.4385201930999756,0.5116701126098633,1607,1500,7.910368519675203,-8.410700343535291
2024-11-15 04:47:50.946570,9,156.75197442815426,3072,Sha256,0.4842870235443115,0.5814540386199951,1607,500,7.781074328544659,-33.99878981886321
2024-11-15 04:53:18.857414,9,150.70744939198875,3072,Sha256,0.4103989601135254,0.5182209014892578,1607,500,7.599812617114303,-27.63588187070581
2024-11-15 04:58:46.896197,9,123.79663387866856,3072,Sha224,0.41379618644714355,0.5256021022796631,1607,2500,7.973703935040598,-1.1097361024359775
2024-11-15 05:04:15.600646,9,153.9682570533705,3072,Sha256,0.4355440139770508,0.5469679832458496,1607,1500,8.076951905059339,-31.427720955652717
2024-11-15 05:09:44.538318,9,119.72106232631212,4096,Sha224,0.5468509197235107,0.5919380187988281,1400,2500,8.45683947532792,2.2833092598376017
